Payment_ID,Student_ID,Month,Tuition_Fee,Transport_Fee,Total_Fee,Amount_Paid,Payment_Date,Payment_Mode
23937,937,01-12-2023,1500,800,2300,2300,05-12-2023,Card
23938,938,01-12-2023,3200,1600,4800,4800,15-12-2023,Bank Transfer
23939,939,01-12-2023,4000,800,4800,4800,04-12-2023,UPI
23940,940,01-12-2023,2500,0,2500,2500,04-12-2023,Bank Transfer
23941,941,01-12-2023,1500,1600,3100,3100,03-12-2023,Card
23942,942,01-12-2023,2500,800,3300,3300,02-12-2023,Cash
23943,943,01-12-2023,1500,1200,2700,2700,18-12-2023,UPI
23944,944,01-12-2023,2500,800,3300,3300,02-12-2023,Cash
23945,945,01-12-2023,4000,800,4800,4800,12-12-2023,Cash
23946,946,01-12-2023,4000,0,4000,4000,05-12-2023,Cash
23947,947,01-12-2023,1500,1200,2700,2700,19-12-2023,Bank Transfer
23948,948,01-12-2023,3200,0,3200,3200,03-12-2023,Bank Transfer
23949,949,01-12-2023,2000,1600,3600,3600,03-12-2023,Card
23950,950,01-12-2023,1500,1600,3100,3100,03-12-2023,Bank Transfer
23951,951,01-12-2023,1500,800,2300,2300,03-12-2023,Card
23952,952,01-12-2023,3200,1200,4400,4400,05-12-2023,Card
23953,953,01-12-2023,2500,0,2500,2500,21-12-2023,Cash
23954,954,01-12-2023,2000,0,2000,2000,05-12-2023,UPI
23955,955,01-12-2023,4000,1200,5200,5200,05-12-2023,Cash
23956,956,01-12-2023,3200,1200,4400,4400,02-12-2023,UPI
23957,957,01-12-2023,2500,1600,4100,4100,01-12-2023,UPI
23958,958,01-12-2023,3200,0,3200,3200,15-12-2023,Card
23959,959,01-12-2023,1500,1200,2700,2700,02-12-2023,Cash
23960,960,01-12-2023,2500,1200,3700,3700,03-12-2023,Cash
23961,961,01-12-2023,2000,0,2000,2000,02-12-2023,Bank Transfer
23962,962,01-12-2023,3200,800,4000,4000,29-12-2023,Bank Transfer
23963,963,01-12-2023,4000,800,4800,4800,15-12-2023,Bank Transfer
23964,964,01-12-2023,3200,1600,4800,4800,02-12-2023,UPI
23965,965,01-12-2023,1500,0,1500,1500,04-12-2023,Cash
23966,966,01-12-2023,2000,1200,3200,3200,05-12-2023,Bank Transfer
23967,967,01-12-2023,3200,1600,4800,4800,17-12-2023,UPI
23968,968,01-12-2023,2000,1600,3600,3600,29-12-2023,Cash
23969,969,01-12-2023,3200,1600,4800,4800,02-12-2023,UPI
23970,970,01-12-2023,1500,1600,3100,3100,03-12-2023,Card
23971,971,01-12-2023,3200,1600,4800,4800,02-12-2023,Cash
23972,972,01-12-2023,1500,1200,2700,2700,05-12-2023,Cash
23973,973,01-12-2023,2000,1600,3600,3600,01-12-2023,Cash
23974,974,01-12-2023,2000,1600,3600,3600,04-12-2023,Cash
23975,975,01-12-2023,1500,1600,3100,3100,02-12-2023,Bank Transfer
23976,976,01-12-2023,2500,0,2500,2500,02-12-2023,Bank Transfer
23977,977,01-12-2023,2500,800,3300,3300,11-12-2023,Cash
23978,978,01-12-2023,1500,0,1500,1500,04-12-2023,UPI
23979,979,01-12-2023,4000,0,4000,4000,05-12-2023,Card
23980,980,01-12-2023,1500,1200,2700,2700,01-12-2023,UPI
23981,981,01-12-2023,3200,1600,4800,4800,18-12-2023,Cash
23982,982,01-12-2023,3200,1200,4400,4400,04-12-2023,Cash
23983,983,01-12-2023,2000,1200,3200,0,,Bank Transfer
23984,984,01-12-2023,2000,1200,3200,3200,03-12-2023,UPI
23985,985,01-12-2023,2000,800,2800,2800,11-12-2023,UPI
23986,986,01-12-2023,3200,1200,4400,4400,04-12-2023,Cash
23987,987,01-12-2023,1500,0,1500,1500,04-12-2023,Card
23988,988,01-12-2023,4000,1200,5200,5200,04-12-2023,UPI
23989,989,01-12-2023,2500,0,2500,2500,03-12-2023,Card
23990,990,01-12-2023,4000,1600,5600,5600,01-12-2023,UPI
23991,991,01-12-2023,2000,0,2000,2000,03-12-2023,UPI
23992,992,01-12-2023,2000,1600,3600,3600,04-12-2023,Bank Transfer
23993,993,01-12-2023,3200,800,4000,4000,03-12-2023,Cash
23994,994,01-12-2023,1500,1600,3100,3100,05-12-2023,Cash
23995,995,01-12-2023,2000,800,2800,2800,02-12-2023,UPI
23996,996,01-12-2023,2000,1600,3600,3600,25-12-2023,Bank Transfer
23997,997,01-12-2023,2000,0,2000,2000,02-12-2023,UPI
23998,998,01-12-2023,2000,800,2800,2800,05-12-2023,Card
23999,999,01-12-2023,2000,1200,3200,3200,11-12-2023,UPI
24000,1000,01-12-2023,2500,0,2500,2500,04-12-2023,Bank Transfer
24001,1,01-01-2024,2500,1600,4100,4100,04-01-2024,Cash
24002,2,01-01-2024,2000,1600,3600,3600,02-01-2024,Card
24003,3,01-01-2024,4000,1600,5600,5600,02-01-2024,Bank Transfer
24004,4,01-01-2024,2500,1600,4100,4100,03-01-2024,Card
24005,5,01-01-2024,2000,1200,3200,3200,04-01-2024,UPI
24006,6,01-01-2024,2500,1600,4100,4100,03-01-2024,UPI
24007,7,01-01-2024,3200,0,3200,3200,03-01-2024,Bank Transfer
24008,8,01-01-2024,1500,0,1500,1500,02-01-2024,UPI
24009,9,01-01-2024,2500,1200,3700,3700,01-01-2024,Card
24010,10,01-01-2024,4000,800,4800,4800,01-01-2024,Card
24011,11,01-01-2024,4000,800,4800,0,,Bank Transfer
24012,12,01-01-2024,2500,800,3300,0,,Cash
24013,13,01-01-2024,2000,1600,3600,3600,05-01-2024,Card
24014,14,01-01-2024,2000,1200,3200,3200,03-01-2024,UPI
24015,15,01-01-2024,2500,1600,4100,4100,05-01-2024,Bank Transfer
24016,16,01-01-2024,2500,1600,4100,4100,01-01-2024,Bank Transfer
24017,17,01-01-2024,1500,800,2300,2300,02-01-2024,Bank Transfer
24018,18,01-01-2024,2000,1200,3200,3200,20-01-2024,Bank Transfer
24019,19,01-01-2024,2000,1200,3200,3200,03-01-2024,UPI
24020,20,01-01-2024,1500,1200,2700,2700,22-01-2024,Card
24021,21,01-01-2024,2500,1200,3700,2397.50002,09-01-2024,Cash
24022,22,01-01-2024,4000,0,4000,4000,01-01-2024,Bank Transfer
24023,23,01-01-2024,2000,800,2800,2800,04-01-2024,Cash
24024,24,01-01-2024,1500,0,1500,1500,02-01-2024,Bank Transfer
24025,25,01-01-2024,4000,1200,5200,5200,02-01-2024,Cash
24026,26,01-01-2024,2000,0,2000,2000,03-01-2024,UPI
24027,27,01-01-2024,1500,1600,3100,3100,02-01-2024,Cash
24028,28,01-01-2024,4000,0,4000,4000,02-01-2024,Card
24029,29,01-01-2024,3200,0,3200,3200,01-01-2024,Card
24030,30,01-01-2024,2000,1600,3600,3600,16-01-2024,UPI
24031,31,01-01-2024,4000,1600,5600,5600,01-01-2024,Bank Transfer
24032,32,01-01-2024,3200,1600,4800,4800,03-01-2024,Bank Transfer
24033,33,01-01-2024,1500,1600,3100,3100,02-01-2024,Cash
24034,34,01-01-2024,4000,800,4800,4800,02-01-2024,UPI
24035,35,01-01-2024,4000,1200,5200,5200,05-01-2024,Bank Transfer
24036,36,01-01-2024,3200,1600,4800,4800,04-01-2024,UPI
24037,37,01-01-2024,4000,1600,5600,5600,03-01-2024,Card
24038,38,01-01-2024,4000,0,4000,4000,03-01-2024,UPI
24039,39,01-01-2024,1500,1600,3100,3100,04-01-2024,UPI
24040,40,01-01-2024,4000,0,4000,4000,05-01-2024,UPI
24041,41,01-01-2024,2500,1200,3700,3700,01-01-2024,Card
24042,42,01-01-2024,2000,1200,3200,3200,01-01-2024,Bank Transfer
24043,43,01-01-2024,3200,1200,4400,4400,18-01-2024,UPI
24044,44,01-01-2024,1500,1600,3100,3100,02-01-2024,Card
24045,45,01-01-2024,2000,0,2000,2000,01-01-2024,Bank Transfer
24046,46,01-01-2024,1500,1200,2700,2700,01-01-2024,UPI
24047,47,01-01-2024,2500,0,2500,2500,02-01-2024,Cash
24048,48,01-01-2024,2000,1200,3200,3200,11-01-2024,Card
24049,49,01-01-2024,3200,1600,4800,4800,02-01-2024,UPI
24050,50,01-01-2024,2500,1600,4100,4100,05-01-2024,UPI
24051,51,01-01-2024,1500,1200,2700,2700,05-01-2024,Card
24052,52,01-01-2024,2000,1600,3600,3600,01-01-2024,Bank Transfer
24053,53,01-01-2024,3200,1200,4400,4400,26-01-2024,Card
24054,54,01-01-2024,4000,800,4800,4800,04-01-2024,UPI
24055,55,01-01-2024,1500,1200,2700,0,,UPI
24056,56,01-01-2024,3200,800,4000,4000,04-01-2024,Card
24057,57,01-01-2024,3200,1200,4400,4400,04-01-2024,Card
24058,58,01-01-2024,3200,1600,4800,4800,03-01-2024,Bank Transfer
24059,59,01-01-2024,2000,1600,3600,3600,01-01-2024,Card
24060,60,01-01-2024,1500,1600,3100,0,,Cash
24061,61,01-01-2024,2000,800,2800,2800,22-01-2024,Card
24062,62,01-01-2024,4000,1600,5600,5600,04-01-2024,Cash
24063,63,01-01-2024,4000,1200,5200,5200,21-01-2024,Bank Transfer
24064,64,01-01-2024,2500,1200,3700,3700,01-01-2024,Bank Transfer
24065,65,01-01-2024,4000,0,4000,1511.426845,06-01-2024,Bank Transfer
24066,66,01-01-2024,2500,800,3300,3300,04-01-2024,Bank Transfer
24067,67,01-01-2024,1500,1600,3100,3100,02-01-2024,Cash
24068,68,01-01-2024,1500,1600,3100,0,,Cash
24069,69,01-01-2024,2000,1200,3200,3200,02-01-2024,Bank Transfer
24070,70,01-01-2024,1500,1200,2700,2700,04-01-2024,Card
24071,71,01-01-2024,2500,1200,3700,3700,11-01-2024,Card
24072,72,01-01-2024,2000,0,2000,2000,02-01-2024,Card
24073,73,01-01-2024,1500,1200,2700,2700,02-01-2024,UPI
24074,74,01-01-2024,2000,1200,3200,0,,Cash
24075,75,01-01-2024,2000,1200,3200,3200,01-01-2024,UPI
24076,76,01-01-2024,3200,1600,4800,0,,Cash
24077,77,01-01-2024,2000,800,2800,2800,02-01-2024,UPI
24078,78,01-01-2024,2000,1200,3200,3200,02-01-2024,UPI
24079,79,01-01-2024,1500,1600,3100,3100,11-01-2024,Bank Transfer
24080,80,01-01-2024,3200,0,3200,3200,16-01-2024,Bank Transfer
24081,81,01-01-2024,4000,1200,5200,5200,05-01-2024,UPI
24082,82,01-01-2024,1500,1200,2700,2700,03-01-2024,Cash
24083,83,01-01-2024,3200,1200,4400,4400,04-01-2024,Cash
24084,84,01-01-2024,2000,1600,3600,3600,02-01-2024,UPI
24085,85,01-01-2024,2500,1200,3700,3700,05-01-2024,Bank Transfer
24086,86,01-01-2024,2500,1600,4100,4100,02-01-2024,Card
24087,87,01-01-2024,4000,0,4000,4000,03-01-2024,Cash
24088,88,01-01-2024,3200,0,3200,3200,04-01-2024,Cash
24089,89,01-01-2024,2500,1200,3700,1603.783418,01-01-2024,Cash
24090,90,01-01-2024,2000,0,2000,0,,Bank Transfer
24091,91,01-01-2024,1500,1600,3100,0,,UPI
24092,92,01-01-2024,2000,1600,3600,3600,01-01-2024,Card
24093,93,01-01-2024,2500,800,3300,3300,04-01-2024,Cash
24094,94,01-01-2024,3200,0,3200,3200,01-01-2024,Card
24095,95,01-01-2024,3200,800,4000,4000,05-01-2024,Cash
24096,96,01-01-2024,4000,1200,5200,0,,Card
24097,97,01-01-2024,4000,800,4800,4800,03-01-2024,Bank Transfer
24098,98,01-01-2024,4000,1600,5600,5600,12-01-2024,Card
24099,99,01-01-2024,3200,1200,4400,4400,03-01-2024,Bank Transfer
24100,100,01-01-2024,1500,800,2300,0,,Bank Transfer
24101,101,01-01-2024,3200,800,4000,4000,01-01-2024,Cash
24102,102,01-01-2024,2500,800,3300,3300,03-01-2024,Cash
24103,103,01-01-2024,3200,1600,4800,4800,13-01-2024,Card
24104,104,01-01-2024,2500,1600,4100,4100,04-01-2024,Card
24105,105,01-01-2024,1500,1200,2700,2700,18-01-2024,Card
24106,106,01-01-2024,4000,1600,5600,5600,21-01-2024,UPI
24107,107,01-01-2024,2500,1600,4100,4100,01-01-2024,Bank Transfer
24108,108,01-01-2024,2500,800,3300,3300,02-01-2024,Card
24109,109,01-01-2024,4000,1200,5200,5200,02-01-2024,Card
24110,110,01-01-2024,1500,0,1500,1500,04-01-2024,Cash
24111,111,01-01-2024,1500,1600,3100,0,,Card
24112,112,01-01-2024,2500,1200,3700,3700,05-01-2024,Card
24113,113,01-01-2024,1500,1600,3100,3100,04-01-2024,UPI
24114,114,01-01-2024,1500,1200,2700,2700,04-01-2024,Cash
24115,115,01-01-2024,1500,1600,3100,3100,05-01-2024,Bank Transfer
24116,116,01-01-2024,4000,800,4800,4800,02-01-2024,Cash
24117,117,01-01-2024,2000,800,2800,2800,04-01-2024,Card
24118,118,01-01-2024,3200,800,4000,4000,02-01-2024,UPI
24119,119,01-01-2024,2500,0,2500,2500,05-01-2024,Bank Transfer
24120,120,01-01-2024,3200,0,3200,3200,01-01-2024,Card
24121,121,01-01-2024,3200,800,4000,4000,05-01-2024,Cash
24122,122,01-01-2024,4000,800,4800,4800,01-01-2024,Bank Transfer
24123,123,01-01-2024,2500,0,2500,2500,04-01-2024,UPI
24124,124,01-01-2024,3200,800,4000,4000,01-01-2024,UPI
24125,125,01-01-2024,2500,1200,3700,3700,04-01-2024,Cash
24126,126,01-01-2024,4000,0,4000,1957.343935,05-01-2024,Bank Transfer
24127,127,01-01-2024,1500,1200,2700,2700,05-01-2024,UPI
24128,128,01-01-2024,1500,1600,3100,3100,05-01-2024,Card
24129,129,01-01-2024,2500,0,2500,2500,04-01-2024,Card
24130,130,01-01-2024,2500,1200,3700,3700,04-01-2024,UPI
24131,131,01-01-2024,2500,800,3300,3300,01-01-2024,Bank Transfer
24132,132,01-01-2024,2000,1200,3200,0,,Cash
24133,133,01-01-2024,1500,0,1500,1500,01-01-2024,Card
24134,134,01-01-2024,4000,0,4000,4000,02-01-2024,Card
24135,135,01-01-2024,2500,0,2500,2500,04-01-2024,Bank Transfer
24136,136,01-01-2024,2000,800,2800,2800,04-01-2024,Cash
24137,137,01-01-2024,4000,0,4000,4000,04-01-2024,UPI
24138,138,01-01-2024,1500,0,1500,678.3853043,02-01-2024,Bank Transfer
24139,139,01-01-2024,1500,1600,3100,3100,22-01-2024,UPI
24140,140,01-01-2024,1500,0,1500,1500,02-01-2024,Card
24141,141,01-01-2024,2000,0,2000,2000,03-01-2024,Bank Transfer
24142,142,01-01-2024,1500,1600,3100,3100,03-01-2024,Bank Transfer
24143,143,01-01-2024,1500,1600,3100,3100,05-01-2024,Card
24144,144,01-01-2024,2000,1200,3200,3200,01-01-2024,Cash
24145,145,01-01-2024,3200,800,4000,4000,30-01-2024,Cash
24146,146,01-01-2024,2500,1600,4100,4100,05-01-2024,UPI
24147,147,01-01-2024,2500,1200,3700,3700,05-01-2024,Cash
24148,148,01-01-2024,4000,0,4000,4000,02-01-2024,UPI
24149,149,01-01-2024,3200,0,3200,3200,04-01-2024,Cash
24150,150,01-01-2024,3200,0,3200,3200,05-01-2024,UPI
24151,151,01-01-2024,3200,800,4000,4000,01-01-2024,Card
24152,152,01-01-2024,4000,1200,5200,5200,04-01-2024,Cash
24153,153,01-01-2024,1500,800,2300,2300,01-01-2024,Card
24154,154,01-01-2024,2500,1600,4100,4100,05-01-2024,Cash
24155,155,01-01-2024,1500,0,1500,1500,04-01-2024,Cash
24156,156,01-01-2024,2000,0,2000,2000,01-01-2024,Cash
24157,157,01-01-2024,2000,1200,3200,3200,27-01-2024,Bank Transfer
24158,158,01-01-2024,2000,0,2000,2000,02-01-2024,Cash
24159,159,01-01-2024,2500,0,2500,2500,01-01-2024,Bank Transfer
24160,160,01-01-2024,2500,1200,3700,3700,01-01-2024,Bank Transfer
24161,161,01-01-2024,4000,0,4000,4000,03-01-2024,Cash
24162,162,01-01-2024,2000,1200,3200,3200,04-01-2024,Card
24163,163,01-01-2024,2500,1200,3700,3700,04-01-2024,Card
24164,164,01-01-2024,4000,1600,5600,5600,03-01-2024,Bank Transfer
24165,165,01-01-2024,1500,1200,2700,2700,02-01-2024,Card
24166,166,01-01-2024,2000,1600,3600,3600,05-01-2024,Bank Transfer
24167,167,01-01-2024,4000,1600,5600,0,,Bank Transfer
24168,168,01-01-2024,1500,1600,3100,3100,04-01-2024,Bank Transfer
24169,169,01-01-2024,3200,1200,4400,4400,02-01-2024,Bank Transfer
24170,170,01-01-2024,3200,1600,4800,4800,16-01-2024,Card
24171,171,01-01-2024,2000,1600,3600,3600,05-01-2024,Card
24172,172,01-01-2024,2000,1600,3600,3600,04-01-2024,Card
24173,173,01-01-2024,4000,1200,5200,5200,19-01-2024,Cash
24174,174,01-01-2024,4000,800,4800,4800,04-01-2024,UPI
24175,175,01-01-2024,4000,1600,5600,5600,02-01-2024,UPI
24176,176,01-01-2024,4000,800,4800,4800,01-01-2024,Cash
24177,177,01-01-2024,2000,1600,3600,3600,04-01-2024,Bank Transfer
24178,178,01-01-2024,4000,0,4000,4000,03-01-2024,Card
24179,179,01-01-2024,3200,1600,4800,4800,04-01-2024,Card
24180,180,01-01-2024,2500,1600,4100,4100,01-01-2024,UPI
24181,181,01-01-2024,4000,0,4000,4000,01-01-2024,Cash
24182,182,01-01-2024,3200,0,3200,3200,05-01-2024,Bank Transfer
24183,183,01-01-2024,2500,0,2500,2500,29-01-2024,Bank Transfer
24184,184,01-01-2024,1500,0,1500,1500,01-01-2024,Bank Transfer
24185,185,01-01-2024,1500,800,2300,2300,03-01-2024,Card
24186,186,01-01-2024,3200,800,4000,4000,05-01-2024,Bank Transfer
24187,187,01-01-2024,4000,1600,5600,5600,01-01-2024,Cash
24188,188,01-01-2024,3200,1200,4400,4400,04-01-2024,Cash
24189,189,01-01-2024,2000,1600,3600,3600,01-01-2024,Bank Transfer
24190,190,01-01-2024,3200,1200,4400,4400,04-01-2024,Bank Transfer
24191,191,01-01-2024,1500,1600,3100,3100,02-01-2024,Card
24192,192,01-01-2024,2500,0,2500,2500,05-01-2024,Bank Transfer
24193,193,01-01-2024,2000,0,2000,2000,01-01-2024,Card
24194,194,01-01-2024,2500,1600,4100,4100,03-01-2024,UPI
24195,195,01-01-2024,4000,0,4000,4000,03-01-2024,Cash
24196,196,01-01-2024,3200,1200,4400,4400,01-01-2024,Card
24197,197,01-01-2024,2000,0,2000,2000,23-01-2024,Bank Transfer
24198,198,01-01-2024,1500,800,2300,2300,02-01-2024,UPI
24199,199,01-01-2024,1500,0,1500,1500,02-01-2024,Bank Transfer
24200,200,01-01-2024,3200,1600,4800,4800,01-01-2024,UPI
24201,201,01-01-2024,4000,1200,5200,5200,01-01-2024,Cash
24202,202,01-01-2024,2500,800,3300,3300,05-01-2024,Bank Transfer
24203,203,01-01-2024,4000,1600,5600,5600,01-01-2024,Cash
24204,204,01-01-2024,2000,800,2800,2800,04-01-2024,Card
24205,205,01-01-2024,2500,800,3300,3300,30-01-2024,Cash
24206,206,01-01-2024,3200,1600,4800,4800,02-01-2024,UPI
24207,207,01-01-2024,2000,1600,3600,3600,03-01-2024,Cash
24208,208,01-01-2024,1500,1600,3100,3100,03-01-2024,UPI
24209,209,01-01-2024,1500,0,1500,1500,03-01-2024,Cash
24210,210,01-01-2024,3200,1600,4800,4800,23-01-2024,UPI
24211,211,01-01-2024,2000,1600,3600,3600,29-01-2024,Card
24212,212,01-01-2024,4000,800,4800,4800,18-01-2024,Bank Transfer
24213,213,01-01-2024,2500,0,2500,2500,04-01-2024,Cash
24214,214,01-01-2024,1500,1200,2700,2700,04-01-2024,UPI
24215,215,01-01-2024,1500,0,1500,1500,01-01-2024,Cash
24216,216,01-01-2024,1500,0,1500,1500,28-01-2024,Bank Transfer
24217,217,01-01-2024,2000,1600,3600,3600,27-01-2024,Bank Transfer
24218,218,01-01-2024,1500,800,2300,2300,03-01-2024,UPI
24219,219,01-01-2024,2500,0,2500,2500,01-01-2024,Cash
24220,220,01-01-2024,1500,0,1500,1500,02-01-2024,Card
24221,221,01-01-2024,4000,800,4800,4800,01-01-2024,UPI
24222,222,01-01-2024,1500,1200,2700,2700,03-01-2024,Bank Transfer
24223,223,01-01-2024,1500,0,1500,1500,03-01-2024,Card
24224,224,01-01-2024,1500,800,2300,2300,04-01-2024,Bank Transfer
24225,225,01-01-2024,4000,0,4000,4000,05-01-2024,Bank Transfer
24226,226,01-01-2024,2000,1200,3200,3200,26-01-2024,Card
24227,227,01-01-2024,2500,800,3300,3300,05-01-2024,UPI
24228,228,01-01-2024,2000,0,2000,1084.303712,04-01-2024,Card
24229,229,01-01-2024,1500,1200,2700,2700,04-01-2024,Cash
24230,230,01-01-2024,1500,1600,3100,3100,23-01-2024,Bank Transfer
24231,231,01-01-2024,1500,800,2300,2300,03-01-2024,Cash
24232,232,01-01-2024,1500,800,2300,2300,02-01-2024,Cash
24233,233,01-01-2024,2000,1600,3600,3600,01-01-2024,Bank Transfer
24234,234,01-01-2024,4000,1600,5600,5600,01-01-2024,Card
24235,235,01-01-2024,3200,1600,4800,3282.566225,07-01-2024,Card
24236,236,01-01-2024,2000,0,2000,2000,04-01-2024,Cash
24237,237,01-01-2024,2500,1600,4100,4100,01-01-2024,Bank Transfer
24238,238,01-01-2024,2000,800,2800,2800,03-01-2024,UPI
24239,239,01-01-2024,2500,1200,3700,3700,04-01-2024,Card
24240,240,01-01-2024,4000,0,4000,4000,02-01-2024,UPI
24241,241,01-01-2024,2500,0,2500,2500,26-01-2024,Cash
24242,242,01-01-2024,4000,1600,5600,5600,01-01-2024,Cash
24243,243,01-01-2024,1500,1200,2700,2700,04-01-2024,Card
24244,244,01-01-2024,2000,1200,3200,3200,05-01-2024,UPI
24245,245,01-01-2024,2500,0,2500,2500,05-01-2024,Bank Transfer
24246,246,01-01-2024,2000,0,2000,2000,03-01-2024,Bank Transfer
24247,247,01-01-2024,2000,1600,3600,3600,05-01-2024,UPI
24248,248,01-01-2024,1500,0,1500,1500,03-01-2024,UPI
24249,249,01-01-2024,2000,0,2000,0,,Bank Transfer
24250,250,01-01-2024,2000,800,2800,2800,19-01-2024,UPI
24251,251,01-01-2024,4000,1200,5200,5200,05-01-2024,Card
24252,252,01-01-2024,1500,800,2300,2300,05-01-2024,Cash
24253,253,01-01-2024,3200,1200,4400,4400,18-01-2024,Card
24254,254,01-01-2024,4000,0,4000,4000,01-01-2024,Bank Transfer
24255,255,01-01-2024,4000,1600,5600,5600,05-01-2024,Card
24256,256,01-01-2024,2000,1600,3600,3600,02-01-2024,UPI
24257,257,01-01-2024,1500,800,2300,0,,Bank Transfer
24258,258,01-01-2024,2000,1200,3200,3200,05-01-2024,UPI
24259,259,01-01-2024,4000,1200,5200,5200,03-01-2024,Card
24260,260,01-01-2024,4000,1200,5200,5200,04-01-2024,Bank Transfer
24261,261,01-01-2024,2000,1600,3600,3600,04-01-2024,Cash
24262,262,01-01-2024,1500,1200,2700,2700,01-01-2024,Bank Transfer
24263,263,01-01-2024,3200,1600,4800,2354.600953,08-01-2024,UPI
24264,264,01-01-2024,1500,800,2300,2300,02-01-2024,Card
24265,265,01-01-2024,1500,800,2300,2300,05-01-2024,Bank Transfer
24266,266,01-01-2024,2000,1200,3200,3200,04-01-2024,Bank Transfer
24267,267,01-01-2024,2500,1600,4100,4100,01-01-2024,Cash
24268,268,01-01-2024,2000,1600,3600,3600,05-01-2024,Cash
24269,269,01-01-2024,3200,1200,4400,4400,04-01-2024,Cash
24270,270,01-01-2024,1500,1200,2700,2700,04-01-2024,Bank Transfer
24271,271,01-01-2024,2500,0,2500,0,,Card
24272,272,01-01-2024,2500,800,3300,3300,01-01-2024,Bank Transfer
24273,273,01-01-2024,1500,1200,2700,2700,04-01-2024,UPI
24274,274,01-01-2024,2500,0,2500,2500,12-01-2024,Bank Transfer
24275,275,01-01-2024,1500,1600,3100,3100,24-01-2024,UPI
24276,276,01-01-2024,4000,1200,5200,5200,04-01-2024,Card
24277,277,01-01-2024,4000,0,4000,4000,05-01-2024,Cash
24278,278,01-01-2024,3200,0,3200,3200,03-01-2024,Card
24279,279,01-01-2024,3200,1200,4400,4400,04-01-2024,Cash
24280,280,01-01-2024,1500,1600,3100,3100,04-01-2024,Bank Transfer
24281,281,01-01-2024,2500,1600,4100,4100,05-01-2024,UPI
24282,282,01-01-2024,3200,1200,4400,4400,04-01-2024,Cash
24283,283,01-01-2024,1500,1200,2700,2700,01-01-2024,Bank Transfer
24284,284,01-01-2024,2500,1200,3700,3700,16-01-2024,Bank Transfer
24285,285,01-01-2024,4000,1600,5600,5600,02-01-2024,Cash
24286,286,01-01-2024,3200,1200,4400,4400,03-01-2024,UPI
24287,287,01-01-2024,3200,0,3200,3200,01-01-2024,Cash
24288,288,01-01-2024,2000,1600,3600,3600,04-01-2024,Cash
24289,289,01-01-2024,4000,800,4800,4800,05-01-2024,Bank Transfer
24290,290,01-01-2024,1500,1600,3100,1460.023458,08-01-2024,UPI
24291,291,01-01-2024,1500,1200,2700,2700,04-01-2024,UPI
24292,292,01-01-2024,1500,1600,3100,1857.271517,02-01-2024,Cash
24293,293,01-01-2024,4000,1600,5600,0,,Bank Transfer
24294,294,01-01-2024,2000,1200,3200,3200,04-01-2024,UPI
24295,295,01-01-2024,2000,1600,3600,3600,05-01-2024,Cash
24296,296,01-01-2024,4000,800,4800,4800,04-01-2024,UPI
24297,297,01-01-2024,2500,800,3300,3300,26-01-2024,Bank Transfer
24298,298,01-01-2024,3200,1200,4400,4400,04-01-2024,Bank Transfer
24299,299,01-01-2024,3200,1200,4400,4400,03-01-2024,UPI
24300,300,01-01-2024,1500,0,1500,1500,26-01-2024,Cash
24301,301,01-01-2024,1500,1200,2700,2700,12-01-2024,UPI
24302,302,01-01-2024,1500,1200,2700,2700,04-01-2024,Cash
24303,303,01-01-2024,2000,1600,3600,3600,02-01-2024,Cash
24304,304,01-01-2024,2500,800,3300,3300,05-01-2024,Cash
24305,305,01-01-2024,2000,0,2000,2000,04-01-2024,Cash
24306,306,01-01-2024,2500,1600,4100,0,,Bank Transfer
24307,307,01-01-2024,1500,0,1500,1500,01-01-2024,Cash
24308,308,01-01-2024,2500,800,3300,3300,02-01-2024,Cash
